date,browser,visits
2020-01-16,ZhihuHybrid DefaultBrowser osee2unifiedRelease,95
2020-01-16,DoximityWebView,85
2020-01-16,Seznam,71
2020-01-16,Netsparker Agent,62
2020-01-16,com.airfind.deltabrowser,61
2020-01-16,Playstation Vita Browser,59
2020-01-16,Instagram 123.1.0.26.115,58
2020-01-16,ulta-app-android,53
2020-01-16,Windows NT 6.1,46
2020-01-16,com.seekingalpha.webwrapper,46
2020-01-16,iPhone,46
2020-01-16,(not set),44
2020-01-16,IE with Chrome Frame,41
2020-01-16,Emb,40
2020-01-16,Mobile IOS 9.0.1.1; Mozilla,35
2020-01-16,NetFront,35
2020-01-16,osee2unifiedRelease,27
2020-01-16,DingTalkBot-LinkService,24
2020-01-16,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.0,24
2020-01-16,Uzbl,24
2020-01-16,pa11y,24
2020-01-16,+Simple Browser,22
2020-01-16,Nokia Browser,22
2020-01-16,"""Mozilla",21
2020-01-16,LiveSlides,21
2020-01-16,Airbnb,20
2020-01-16,YE,20
2020-01-16,LeapPadPlatinum,19
2020-01-16,Android Runtime,18
2020-01-16,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,18
2020-01-16,LINER,17
2020-01-16,unknown BingWeb,17
2020-01-16,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.0,16
2020-01-16,Box,14
2020-01-16,Camino,14
2020-01-16,DDG-Android-3.1.0,14
2020-01-16,Lunascape,12
2020-01-16,MercadoLibre-Android,12
2020-01-16,com.doximity.doximitydroid,12
2020-01-17,Chrome,21773443
2020-01-17,Safari,12948744
2020-01-17,Internet Explorer,3059089
2020-01-17,Edge,1947218
2020-01-17,Firefox,1735972
2020-01-17,Samsung Internet,1088147
2020-01-17,Safari (in-app),382144
2020-01-17,Android Webview,318872
2020-01-17,Opera,115077
2020-01-17,Amazon Silk,100242
2020-01-17,UC Browser,32714
2020-01-17,Mercari_d,29948
2020-01-17,Opera Mini,18819
2020-01-17,YaBrowser,11374
2020-01-17,Mozilla Compatible Agent,10228
2020-01-17,Android Browser,6260
2020-01-17,Coc Coc,2361
2020-01-17,Puffin,1975
2020-01-17,Mozilla,1955
2020-01-17,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1727
2020-01-17,SeaMonkey,1589
2020-01-17,ThousandEyes,1544
2020-01-17,Playstation 4,1474
2020-01-17,Amazon.com,1090
2020-01-17,BlackBerry,1020
2020-01-17,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,801
2020-01-17,Carousel,797
2020-01-17,snapchat.com,701
2020-01-17,BestBuy,686
2020-01-17,Maxthon,666
2020-01-17,IRS - TRG19-01Loeim,576
2020-01-17,United States Postal Service - TRG19-01Loeim,576
2020-01-17,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.1,467
2020-01-17,[FBAN,456
2020-01-17,Iron,453
2020-01-17,candroid,418
2020-01-17,MagentaNews,412
2020-01-17,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.1,323
2020-01-17,Netscape,294
2020-01-17,Sephora 19.8,206
2020-01-17,Instagram 124.0.0.11.473,188
2020-01-17,ulta-app-ios,181
2020-01-17,Instagram 113.0.0.28.122,165
2020-01-17,Instagram 123.0.0.24.115,146
2020-01-17,HRB-MOBILE-IOS-PHONE-TAXES-9.2.1,140
2020-01-17,Playstation 3,138
2020-01-17,Hexometer,132
2020-01-17,Bluebeam Revu Browser - cef version: 57.0.0.0,126
2020-01-17,Nintendo Browser,114
2020-01-17,Seznam,100
2020-01-17,Netsparker Agent,96
2020-01-17,ZhihuHybrid DefaultBrowser osee2unifiedRelease,94
2020-01-17,Google-Test2,89
2020-01-17,LeapPadUltimate,85
2020-01-17,DoximityWebView,82
2020-01-17,MRCHROME,80
2020-01-17,IE with Chrome Frame,72
2020-01-17,Papers,71
2020-01-17,ulta-app-android,51
2020-01-17,NetFront,44
2020-01-17,Playstation Vita Browser,44
2020-01-17,(not set),43
2020-01-17,com.airfind.deltabrowser,43
2020-01-17,iPhone,41
2020-01-17,Mobile IOS 9.0.1.1; Mozilla,40
2020-01-17,DDG-Android-3.1.0,30
2020-01-17,com.seekingalpha.webwrapper,29
2020-01-17,osee2unifiedRelease,29
2020-01-17,Airbnb,28
2020-01-17,Emb,27
2020-01-17,Nintendo 3DS Browser,25
2020-01-17,Uzbl,25
2020-01-17,pa11y,24
2020-01-17,LeapPadPlatinum,22
2020-01-17,"""Mozilla",21
2020-01-17,LiveSlides,21
2020-01-17,+Simple Browser,16
2020-01-17,Android Runtime,16
2020-01-17,Nokia Browser,16
2020-01-17,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,14
2020-01-17,Lunascape,13
2020-01-17,Instagram 123.1.0.26.115,12
2020-01-17,YE,12
2020-01-17,Camino,11
2020-01-17,HRB-MOBILE-IOS-TABLET-TAXES-9.2.1,11
2020-01-17,www.google.com,11
2020-01-18,Chrome,13642766
2020-01-18,Safari,10736341
2020-01-18,Edge,1160718
2020-01-18,Firefox,1034373
2020-01-18,Samsung Internet,912678
2020-01-18,Internet Explorer,751074
2020-01-18,Safari (in-app),331995
2020-01-18,Android Webview,296099
2020-01-18,Amazon Silk,97384
2020-01-18,Opera,95123
2020-01-18,UC Browser,33201
2020-01-18,Mercari_d,24087
2020-01-18,Opera Mini,17970
2020-01-18,Mozilla Compatible Agent,8997
2020-01-18,YaBrowser,8837
2020-01-18,Android Browser,5539
2020-01-18,ThousandEyes,1895
2020-01-18,Puffin,1788
2020-01-18,Coc Coc,1761
2020-01-18,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1553
2020-01-18,Playstation 4,1411
2020-01-18,Mozilla,1406
2020-01-18,SeaMonkey,1204
2020-01-18,Amazon.com,1160
2020-01-18,BlackBerry,971
2020-01-18,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,810
2020-01-18,Carousel,786
2020-01-18,snapchat.com,690
2020-01-18,DoximityWebView,630
2020-01-18,IRS - TRG19-01Loeim,576
2020-01-18,United States Postal Service - TRG19-01Loeim,575
2020-01-18,Maxthon,551
2020-01-18,BestBuy,538
2020-01-18,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.1,373
2020-01-18,MagentaNews,365
2020-01-18,candroid,302
2020-01-18,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.1,271
2020-01-18,[FBAN,249
2020-01-18,Netscape,246
2020-01-18,Iron,186
2020-01-18,Instagram 124.0.0.11.473,159
2020-01-18,LeapPadUltimate,156
2020-01-18,Hexometer,141
2020-01-18,Seznam,135
2020-01-18,Instagram 123.0.0.24.115,132
2020-01-18,Instagram 113.0.0.28.122,127
2020-01-18,ulta-app-ios,127
2020-01-18,Nintendo Browser,122
2020-01-18,Playstation 3,115
2020-01-18,HRB-MOBILE-IOS-PHONE-TAXES-9.2.1,111
2020-01-18,MRCHROME,106
2020-01-18,Google-Test2,91
2020-01-18,Sephora 19.8,91
2020-01-18,ZhihuHybrid DefaultBrowser osee2unifiedRelease,75
2020-01-18,com.doximity.doximitydroid,63
2020-01-18,CBC,62
2020-01-18,Papers,60
2020-01-18,IE with Chrome Frame,54
2020-01-18,Playstation Vita Browser,44
2020-01-18,"""Mozilla",43
2020-01-18,(not set),40
2020-01-18,iPhone,40
2020-01-18,ulta-app-android,38
2020-01-18,Mobile IOS 9.0.1.1; Mozilla,37
2020-01-18,com.airfind.deltabrowser,30
2020-01-18,Nokia Browser,29
2020-01-18,DDG-Android-3.1.0,28
2020-01-18,NetFront,28
2020-01-18,Uzbl,27
2020-01-18,LeapPadPlatinum,26
2020-01-18,Android Runtime,24
2020-01-18,pa11y,24
2020-01-18,LeapPad3Explorer,23
2020-01-18,Airbnb,19
2020-01-18,Bluebeam Revu Browser - cef version: 57.0.0.0,19
2020-01-18,Emb,17
2020-01-18,HRB-MOBILE-IOS-TABLET-TAXES-9.2.1,15
2020-01-18,Windows NT 6.1,15
2020-01-18,com.seekingalpha.webwrapper,15
2020-01-18,Camino,14
2020-01-18,osee2unifiedRelease,14
2020-01-18,Empty,13
2020-01-18,LiveSlides,13
2020-01-18,MercadoLibre-Android,13
2020-01-18,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,12
2020-01-18,LINER,11
2020-01-18,Lunascape,11
2020-01-18,Nintendo 3DS Browser,11
2020-01-18,spyglassbot,11
2020-01-19,Chrome,12999651
2020-01-19,Safari,9283292
2020-01-19,Edge,1087549
2020-01-19,Firefox,973666
2020-01-19,Samsung Internet,757367
2020-01-19,Internet Explorer,682203
2020-01-19,Safari (in-app),323064
2020-01-19,Android Webview,284321
2020-01-19,Opera,95621
2020-01-19,Amazon Silk,79335
2020-01-19,UC Browser,32858
2020-01-19,Opera Mini,19256
2020-01-19,Mercari_d,14492
2020-01-19,YaBrowser,10246
2020-01-19,Mozilla Compatible Agent,8819
2020-01-19,Android Browser,4520
2020-01-19,Coc Coc,2106
2020-01-19,ThousandEyes,1887
2020-01-19,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1851
2020-01-19,Puffin,1614
2020-01-19,Mozilla,1442
2020-01-19,Amazon.com,1382
2020-01-19,Playstation 4,1296
2020-01-19,SeaMonkey,1032
2020-01-19,DoximityWebView,930
2020-01-19,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,878
2020-01-19,snapchat.com,768
2020-01-19,Carousel,760
2020-01-19,BlackBerry,685
2020-01-19,IRS - TRG19-01Loeim,576
2020-01-19,United States Postal Service - TRG19-01Loeim,576
2020-01-19,Maxthon,564
2020-01-19,MagentaNews,541
2020-01-19,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.1,367
2020-01-19,candroid,362
2020-01-19,Netscape,360
2020-01-19,[FBAN,263
2020-01-19,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.1,249
2020-01-19,"""Mozilla",166
2020-01-19,BestBuy,166
2020-01-19,Hexometer,144
2020-01-19,LeapPadUltimate,134
2020-01-19,Playstation 3,122
2020-01-19,Nintendo Browser,120
2020-01-19,Iron,115
2020-01-19,MRCHROME,108
2020-01-19,HRB-MOBILE-IOS-PHONE-TAXES-9.2.1,106
2020-01-19,com.doximity.doximitydroid,102
2020-01-19,ZhihuHybrid DefaultBrowser osee2unifiedRelease,97
2020-01-19,Seznam,93
2020-01-19,IE with Chrome Frame,86
2020-01-19,Papers,78
2020-01-19,com.airfind.deltabrowser,52
2020-01-19,Google-Test2,48
2020-01-19,spyglassbot,44
2020-01-19,Playstation Vita Browser,40
2020-01-19,Instagram 124.0.0.11.473,39
2020-01-19,iPhone,34
2020-01-19,ulta-app-ios,33
2020-01-19,Airbnb,31
2020-01-19,LeapPad3Explorer,31
2020-01-19,NetFront,30
2020-01-19,Mobile IOS 9.0.1.1; Mozilla,28
2020-01-19,Windows NT 6.1,28
2020-01-19,(not set),27
2020-01-19,Uzbl,27
2020-01-19,CBC,26
2020-01-19,DDG-Android-3.1.0,24
2020-01-19,LeapPadPlatinum,24
2020-01-19,Nokia Browser,24
2020-01-19,pa11y,24
2020-01-19,+Simple Browser,21
2020-01-19,Android Runtime,21
2020-01-19,Emb,21
2020-01-19,osee2unifiedRelease,18
2020-01-19,Bluebeam Revu Browser - cef version: 57.0.0.0,17
2020-01-19,DingTalkBot-LinkService,17
2020-01-19,Instagram 123.0.0.24.115,16
2020-01-19,Sephora 19.8,16
2020-01-19,LINER,15
2020-01-19,Lunascape,15
2020-01-19,YE,15
2020-01-19,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,14
2020-01-19,LiveSlides,14
2020-01-19,Nintendo 3DS Browser,12
2020-01-20,Chrome,19828663
2020-01-20,Safari,11682697
2020-01-20,Internet Explorer,1895587
2020-01-20,Edge,1787130
2020-01-20,Firefox,1620001
2020-01-20,Samsung Internet,949617
2020-01-20,Safari (in-app),342303
2020-01-20,Android Webview,298591
2020-01-20,Opera,120108
2020-01-20,Amazon Silk,83714
2020-01-20,UC Browser,36392
2020-01-20,Opera Mini,22003
2020-01-20,Mercari_d,21550
2020-01-20,YaBrowser,12478
2020-01-20,Mozilla Compatible Agent,8665
2020-01-20,Android Browser,5996
2020-01-20,Amazon.com,2531
2020-01-20,Coc Coc,2369
2020-01-20,ThousandEyes,1884
2020-01-20,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1870
2020-01-20,Mozilla,1815
2020-01-20,Puffin,1622
2020-01-20,Playstation 4,1388
2020-01-20,SeaMonkey,1319
2020-01-20,Papers,1188
2020-01-20,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,875
2020-01-20,BlackBerry,853
2020-01-20,snapchat.com,762
2020-01-20,Carousel,752
2020-01-20,Maxthon,636
2020-01-20,United States Postal Service - TRG19-01Loeim,576
2020-01-20,IRS - TRG19-01Loeim,575
2020-01-20,candroid,536
2020-01-20,MagentaNews,524
2020-01-20,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.1,494
2020-01-20,ZhihuHybrid DefaultBrowser osee2unifiedRelease,458
2020-01-20,[FBAN,447
2020-01-20,Instagram 124.0.0.11.473,333
2020-01-20,Netscape,321
2020-01-20,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.1,311
2020-01-20,BestBuy,242
2020-01-20,DoximityWebView,186
2020-01-20,Bluebeam Revu Browser - cef version: 57.0.0.0,182
2020-01-20,Iron,167
2020-01-20,Hexometer,134
2020-01-20,HRB-MOBILE-IOS-PHONE-TAXES-9.2.1,118
2020-01-20,Nintendo Browser,109
2020-01-20,Playstation 3,107
2020-01-20,"""Mozilla",106
2020-01-20,LeapPadUltimate,100
2020-01-20,MRCHROME,98
2020-01-20,IE with Chrome Frame,97
2020-01-20,osee2unifiedRelease,75
2020-01-20,ulta-app-ios,75
2020-01-20,Seznam,69
2020-01-20,Windows NT 6.1,62
2020-01-20,Emb,46
2020-01-20,(not set),44
2020-01-20,Google-Test2,44
2020-01-20,Instagram 123.0.0.24.115,43
2020-01-20,com.airfind.deltabrowser,40
2020-01-20,Mobile IOS 9.0.1.1; Mozilla,39
2020-01-20,Playstation Vita Browser,39
2020-01-20,com.doximity.doximitydroid,35
2020-01-20,NetFront,34
2020-01-20,iPhone,34
2020-01-20,Sephora 19.8,31
2020-01-20,Android Runtime,29
2020-01-20,ulta-app-android,28
2020-01-20,Uzbl,27
2020-01-20,Airbnb,25
2020-01-20,Nintendo 3DS Browser,24
2020-01-20,pa11y,24
2020-01-20,LeapPad3Explorer,20
2020-01-20,LeapPadPlatinum,20
2020-01-20,DDG-Android-3.1.0,19
2020-01-20,Nokia Browser,19
2020-01-20,NinjBot,18
2020-01-20,+Simple Browser,17
2020-01-20,DingTalkBot-LinkService,17
2020-01-20,Android ExpediaBookings,16
2020-01-20,LINER,16
2020-01-20,MercadoLibre-Android,15
2020-01-20,CBC,13
2020-01-20,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,13
2020-01-20,Lunascape,12
2020-01-20,YE,12
2020-01-21,Chrome,26283696
2020-01-21,Safari,14820668
2020-01-21,Internet Explorer,3828588
2020-01-21,Edge,2350258
2020-01-21,Firefox,2044001
2020-01-21,Samsung Internet,1226553
2020-01-21,Safari (in-app),431219
2020-01-21,Android Webview,358980
2020-01-21,Opera,132507
2020-01-21,Amazon Silk,98532
2020-01-21,Mercari_d,39871
2020-01-21,UC Browser,37578
2020-01-21,Opera Mini,23585
2020-01-21,YaBrowser,12713
2020-01-21,Mozilla Compatible Agent,12177
2020-01-21,Android Browser,5704
2020-01-21,Amazon.com,3204
2020-01-21,Coc Coc,2103
2020-01-21,Mozilla,2094
2020-01-21,Puffin,1957
2020-01-21,ThousandEyes,1890
2020-01-21,Lore Document Collector 5a20b182ca368a24e6462a7ac6947051,1884
2020-01-21,HRB-MOBILE-IOS-PHONE-TAXES-FACEID-9.2.1,1832
2020-01-21,SeaMonkey,1638
2020-01-21,Playstation 4,1404
2020-01-21,HRB-MOBILE-IOS-PHONE-TAXES-TOUCHID-9.2.1,1151
2020-01-21,BlackBerry,969
2020-01-21,Lore Document Collector 1bb1dbb613d0db2041e35f52fea672c7,840
2020-01-21,Instagram 124.0.0.11.473,822
2020-01-21,snapchat.com,765
2020-01-21,Carousel,758
2020-01-21,candroid,745
2020-01-21,Maxthon,658
2020-01-21,ZhihuHybrid DefaultBrowser osee2unifiedRelease,629
2020-01-21,IRS - TRG19-01Loeim,576
2020-01-21,United States Postal Service - TRG19-01Loeim,576
2020-01-21,MagentaNews,533
2020-01-21,[FBAN,473
2020-01-21,HRB-MOBILE-IOS-PHONE-TAXES-9.2.1,441
2020-01-21,Iron,440
2020-01-21,BestBuy,398
2020-01-21,Netscape,332
2020-01-21,Bluebeam Revu Browser - cef version: 57.0.0.0,178
2020-01-21,ulta-app-ios,178
2020-01-21,DoximityWebView,120
2020-01-21,osee2unifiedRelease,112
2020-01-21,MRCHROME,108
2020-01-21,Playstation 3,102
2020-01-21,Google-Test2,101
2020-01-21,LeapPadUltimate,93
2020-01-21,Papers,91
2020-01-21,com.airfind.deltabrowser,91
2020-01-21,Nintendo Browser,89
2020-01-21,IE with Chrome Frame,80
2020-01-21,Seznam,65
2020-01-21,HRB-MOBILE-IOS-TABLET-TAXES-TOUCHID-9.2.1,59
2020-01-21,ulta-app-android,50
2020-01-21,"""Mozilla",48
2020-01-21,(not set),48
2020-01-21,Hexometer,45
2020-01-21,Playstation Vita Browser,38
2020-01-21,Mobile IOS 9.0.1.1; Mozilla,34
2020-01-21,Emb,32
2020-01-21,HRB-MOBILE-IOS-TABLET-TAXES-9.2.1,31
2020-01-21,NetFront,31
2020-01-21,Uzbl,29
2020-01-21,Sephora 19.8,28
2020-01-21,iPhone,28
