id,funded_amount,loan_amount,activity,sector,use,country_code,country,region,currency,partner_id,posted_time,disbursed_time,funded_time,term_in_months,lender_count,tags,borrower_genders,repayment_interval,date
709902,3650,3650,Cattle,Agriculture,to purchase baby livestock cattle to raise and sell in the future.,IN,India,"Odagaon, Odisha",INR,241,2014-05-14 12:22:34+00:00,2014-04-30 07:00:00+00:00,2014-05-22 05:59:13+00:00,43,143,,"female, female, female, female, female, female, female, female, female, female, female, female",bullet,14/5/14
709822,175,175,Construction,Construction,to buy a marble-cutting machine.,IN,India,"Deoghar, Jharkhand",INR,347,2014-05-14 09:54:47+00:00,2014-08-10 07:00:00+00:00,2014-05-17 18:25:58+00:00,43,7,,female,bullet,14/5/14
710043,1725,1725,Farming,Agriculture,"to buy manure, raw materials and food for fish",IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-14 15:56:14+00:00,2014-04-18 07:00:00+00:00,2014-06-18 16:16:45+00:00,43,50,"#Fabrics, #Animals, #Interesting Photo, #Parent, #Unique, #Woman Owned Biz, user_favorite","female, female, female, female",bullet,14/5/14
709812,275,275,Dairy,Agriculture,to buy a cow,IN,India,"Deoghar, Jharkhand",INR,347,2014-05-14 09:45:28+00:00,2014-08-10 07:00:00+00:00,2014-06-02 18:42:47+00:00,43,10,,female,bullet,14/5/14
710617,3700,3700,Farming,Agriculture,"to buy fertilizers, pesticides and hybrid seed, and pay labor charges.",IN,India,"Odagaon, Odisha",INR,241,2014-05-15 11:51:55+00:00,2014-04-30 07:00:00+00:00,2014-06-05 15:29:16+00:00,43,145,#Vegan,"female, female, female, female, female, female, female, female, female, female, female",bullet,15/5/14
710516,275,275,Farming,Agriculture,to purchase seeds and fertilizers for farming jute.,IN,India,Maynaguri,INR,334,2014-05-15 09:38:13+00:00,2014-05-03 07:00:00+00:00,2014-05-19 06:24:01+00:00,43,10,,female,bullet,15/5/14
710607,2700,2700,Dairy,Agriculture,to purchase a cow and fodder for her milk business.,IN,India,"Odagaon, Odisha",INR,241,2014-05-15 11:23:30+00:00,2014-04-30 07:00:00+00:00,2014-05-29 20:30:37+00:00,43,96,"#Animals, #Schooling, #Biz Durable Asset","female, female, female, female, female, female, female, female",bullet,15/5/14
710622,4225,4225,Grocery Store,Food,to purchase more stock for her grocery shop.,IN,India,"Odagaon, Odisha",INR,241,2014-05-15 12:06:30+00:00,2014-04-30 07:00:00+00:00,2014-06-17 08:05:50+00:00,43,160,,"female, female, female, female, female, female, female, female, female, female",bullet,15/5/14
710590,4225,4225,Farming,Agriculture,"to purchase hybrid seed, fertilizers and pesticides for vegetable cultivation",IN,India,"Odagaon, Odisha",INR,241,2014-05-15 10:58:44+00:00,2014-04-30 07:00:00+00:00,2014-05-25 03:35:20+00:00,43,158,,"female, female, female, female, female, female, female, female, female, female",bullet,15/5/14
710534,275,275,Tailoring,Services,to purchase a sewing machine to start  a tailoring business.,IN,India,Maynaguri,INR,334,2014-05-15 09:51:04+00:00,2014-05-05 07:00:00+00:00,2014-05-19 00:30:44+00:00,43,3,,female,bullet,15/5/14
710569,150,150,Dairy,Agriculture,To purchase a cow to start a milk supply business.,IN,India,Maynaguri,INR,334,2014-05-15 10:28:50+00:00,2014-05-05 07:00:00+00:00,2014-05-19 03:31:57+00:00,43,6,,female,bullet,15/5/14
710546,200,200,Food,Food,to purchase a large variety of spices to increase the business.,IN,India,Maynaguri,INR,334,2014-05-15 10:00:07+00:00,2014-05-06 07:00:00+00:00,2014-05-19 05:31:42+00:00,43,8,,female,bullet,15/5/14
710565,275,275,Dairy,Agriculture,To purchase a cow to sell milk and milk products.,IN,India,Maynaguri,INR,334,2014-05-15 10:25:53+00:00,2014-05-05 07:00:00+00:00,2014-05-19 04:52:15+00:00,43,10,,female,bullet,15/5/14
710570,200,200,Farming,Agriculture,To purchase seeds and fertilizers to cultivate jute.,IN,India,Maynaguri,INR,334,2014-05-15 10:31:02+00:00,2014-05-03 07:00:00+00:00,2014-05-19 03:42:46+00:00,43,7,,female,bullet,15/5/14
710941,4800,4800,Livestock,Agriculture,to buy goats for rearing.,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:52:27+00:00,2014-08-11 07:00:00+00:00,2014-06-17 00:33:52+00:00,43,156,"user_favorite, #Post-disbursed, #Animals, #Schooling, user_favorite, #First Loan","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,16/5/14
711025,525,525,Farming,Agriculture,to pay off a debt to regain her land,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:26:31+00:00,2014-04-22 07:00:00+00:00,2014-05-20 02:49:39+00:00,43,19,,female,bullet,16/5/14
711030,775,775,Livestock,Agriculture,to buy a goat,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:35:24+00:00,2014-04-22 07:00:00+00:00,2014-05-27 11:11:40+00:00,43,28,,"female, female",bullet,16/5/14
710934,3050,3050,Livestock,Agriculture,to buy goats for rearing,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:30:09+00:00,2014-08-11 07:00:00+00:00,2014-06-16 18:15:34+00:00,43,114,"#Post-disbursed, #Hidden Gem, #Animals","female, female, female, female, female, female, female, female, female",bullet,16/5/14
711029,1025,1025,Farming,Agriculture,"to buy high yield paddy seeds, pesticides and manure",IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:34:11+00:00,2014-04-18 07:00:00+00:00,2014-06-17 20:16:38+00:00,43,37,"#Parent, #Vegan, #Schooling","female, female, female",bullet,16/5/14
711092,1350,1350,Decorations Sales,Retail,to buy raw materials and new tools for her decoration business,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 12:52:37+00:00,2014-04-18 07:00:00+00:00,2014-06-18 01:33:07+00:00,43,50,"user_favorite, #Fabrics, #Parent, #Schooling","female, female",bullet,16/5/14
711024,525,525,Food Stall,Food,"to buy a new stove, cylinder, chairs and raw materials",IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:25:47+00:00,2014-04-23 07:00:00+00:00,2014-05-22 12:29:32+00:00,43,21,,female,bullet,16/5/14
711087,350,350,Farming,Agriculture,"to buy high yield paddy seeds, fertilizes and manure",IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 12:35:58+00:00,2014-04-23 07:00:00+00:00,2014-05-21 21:23:35+00:00,43,12,user_favorite,female,bullet,16/5/14
711086,425,425,Farming,Agriculture,to buy seeds for paddy cultivation,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 12:35:14+00:00,2014-04-22 07:00:00+00:00,2014-05-22 17:35:54+00:00,43,16,,female,bullet,16/5/14
711088,675,675,Bakery,Food,to buy a new variety of materials for her cookies and a new oven,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 12:38:48+00:00,2014-04-22 07:00:00+00:00,2014-05-22 08:04:47+00:00,43,26,,female,bullet,16/5/14
710936,2025,2025,Dairy,Agriculture,to buy a buffalo,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:34:51+00:00,2014-08-11 07:00:00+00:00,2014-06-01 00:23:34+00:00,43,75,"user_favorite, #Animals, #Post-disbursed, #Hidden Gem","female, female, female, female, female, female, female",bullet,16/5/14
710937,2025,2025,Livestock,Agriculture,to buy goats for rearing.,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:37:15+00:00,2014-08-11 07:00:00+00:00,2014-05-28 16:22:24+00:00,43,70,"#Post-disbursed, #Schooling, #Animals","female, female, female, female, female, female, female, female, female",bullet,16/5/14
711026,2025,2025,Farming,Agriculture,to buy better quality seeds and fertilizers.,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:29:03+00:00,2014-04-23 07:00:00+00:00,2014-06-17 21:57:31+00:00,43,55,"#Vegan, #Woman Owned Biz, user_favorite","female, female, female, female",bullet,16/5/14
711023,350,350,Farming,Agriculture,to buy fertilizers and seeds for paddy cultivation,IN,India,"South 24 Parganas, West Bengal",INR,347,2014-05-16 10:24:50+00:00,2014-04-23 07:00:00+00:00,2014-05-20 04:30:14+00:00,43,13,,female,bullet,16/5/14
710932,4050,4050,Dairy,Agriculture,to buy a buffalo,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:28:00+00:00,2014-08-11 07:00:00+00:00,2014-05-25 01:50:40+00:00,43,121,"#Post-disbursed, #First Loan, #Animals","female, female, female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,16/5/14
710938,1725,1725,Farming,Agriculture,to rent a tractor.,IN,India,"Belgaum, Karnataka",INR,347,2014-05-16 06:39:45+00:00,2014-08-11 07:00:00+00:00,2014-06-10 17:57:12+00:00,43,41,"#Biz Durable Asset, #Hidden Gem, #Post-disbursed","female, female, female, female, female",bullet,16/5/14
711387,200,200,Food,Food,To purchase more stocks of spices and mustard oil for their existing business.,IN,India,Maynaguri,INR,334,2014-05-17 09:28:17+00:00,2014-05-06 07:00:00+00:00,2014-05-20 18:40:20+00:00,43,8,,female,bullet,17/5/14
711391,175,175,Natural Medicines,Health,to purchase Ayurveda medicines (medicine made from different medicinal herbs) to start a business.,IN,India,Maynaguri,INR,334,2014-05-17 09:56:09+00:00,2014-05-05 07:00:00+00:00,2014-06-01 18:48:55+00:00,43,2,,female,bullet,17/5/14
711385,150,150,Farming,Agriculture,To purchase seeds and fertilizers for cultivating bitter gourd.,IN,India,Maynaguri,INR,334,2014-05-17 09:23:09+00:00,2014-05-06 07:00:00+00:00,2014-05-20 15:18:45+00:00,43,6,,female,bullet,17/5/14
711389,275,275,Natural Medicines,Health,To purchase Ayurvedic medicines (medicine made from different medicinal herbs) to start a business.,IN,India,Maynaguri,INR,334,2014-05-17 09:43:18+00:00,2014-05-05 07:00:00+00:00,2014-05-20 17:26:17+00:00,43,11,,female,bullet,17/5/14
711392,275,275,Manufacturing,Manufacturing,To purchase ingredients to make incense,IN,India,Maynaguri,INR,334,2014-05-17 09:59:18+00:00,2014-05-05 07:00:00+00:00,2014-06-02 03:31:51+00:00,43,7,,female,bullet,17/5/14
711388,275,275,Natural Medicines,Health,To purchase raw materials for their existing business of making Ayurvedic medicine.,IN,India,Maynaguri,INR,334,2014-05-17 09:38:22+00:00,2014-05-05 07:00:00+00:00,2014-05-20 16:49:40+00:00,43,9,,female,bullet,17/5/14
711386,100,100,Farming,Agriculture,"To purchase agricultural supplies like seeds, fertilizers etc. to cultivate jute.",IN,India,Maynaguri,INR,334,2014-05-17 09:24:57+00:00,2014-05-06 07:00:00+00:00,2014-05-20 16:54:12+00:00,43,3,,female,bullet,17/5/14
712720,25,25,Home Appliances,Personal Use,to purchase a smokeless stove.,IN,India,"Tanjore, Tamil Nadu",INR,347,2014-05-20 09:05:04+00:00,2014-08-17 07:00:00+00:00,2014-05-23 17:59:40+00:00,43,1,,female,bullet,20/5/14
712831,1725,1725,Farming,Agriculture,"to pay for fertilizers, seeds and new and advanced tools for farming",IN,India,"Odagaon, Odisha",INR,241,2014-05-20 10:38:20+00:00,2014-04-30 07:00:00+00:00,2014-06-05 09:36:50+00:00,43,65,,"female, female, female, female, female, female, female, female, female, female",bullet,20/5/14
712813,2075,2075,Farming,Agriculture,"to pay for fertilizers, seeds and pesticides for her farmland.",IN,India,"Odagaon, Odisha",INR,241,2014-05-20 10:15:51+00:00,2014-04-30 07:00:00+00:00,2014-06-15 18:55:30+00:00,43,66,"#Fabrics, #Woman Owned Biz, #Parent","female, female, female, female, female, female, female, female, female, female",bullet,20/5/14
712797,3400,3400,Farming,Agriculture,"to purchase seeds, pesticides and fertilizers and to get a water-pumping facility for her farmland",IN,India,"Odagaon, Odisha",INR,241,2014-05-20 10:01:06+00:00,2014-04-30 07:00:00+00:00,2014-05-29 06:27:48+00:00,43,112,,"female, female, female, female, female, female, female, female, female",bullet,20/5/14
712710,25,25,Home Appliances,Personal Use,to purchase a smokeless stove.,IN,India,"Tanjore, Tamil Nadu",INR,347,2014-05-20 09:00:10+00:00,2014-08-17 07:00:00+00:00,2014-05-23 17:59:40+00:00,43,1,,female,bullet,20/5/14
712718,25,25,Home Appliances,Personal Use,to purchase a smokeless stove.,IN,India,"Tanjore, Tamil Nadu",INR,347,2014-05-20 09:03:42+00:00,2014-08-17 07:00:00+00:00,2014-05-23 17:59:40+00:00,43,1,,female,bullet,20/5/14
712706,25,25,Home Appliances,Personal Use,to buy a smokeless stove,IN,India,"Tanjore, Tamil Nadu",INR,347,2014-05-20 08:58:46+00:00,2014-08-17 07:00:00+00:00,2014-05-23 17:53:14+00:00,43,1,,female,bullet,20/5/14
712715,25,25,Home Appliances,Personal Use,to buy a smokeless stove.,IN,India,"Tanjore, Tamil Nadu",INR,347,2014-05-20 09:02:11+00:00,2014-08-17 07:00:00+00:00,2014-05-23 17:59:40+00:00,43,1,,female,bullet,20/5/14
713588,175,175,Farming,Agriculture,"To purchase seeds,  fertilizers and pesticides for paddy rice cultivation.",IN,India,Dhupguri,INR,334,2014-05-21 10:23:26+00:00,2014-05-07 07:00:00+00:00,2014-06-01 23:19:42+00:00,43,4,,female,bullet,21/5/14
713592,150,150,Livestock,Agriculture,To purchase a cow for her animal husbandry.,IN,India,Dhupguri,INR,334,2014-05-21 10:26:37+00:00,2014-05-07 07:00:00+00:00,2014-06-01 19:09:21+00:00,43,1,,female,bullet,21/5/14
713597,175,175,Food,Food,To purchase ingredients for her puffed rice business.,IN,India,Dhupguri,INR,334,2014-05-21 10:34:03+00:00,2014-05-08 07:00:00+00:00,2014-06-01 21:19:46+00:00,43,7,,female,bullet,21/5/14
713583,275,275,Dairy,Agriculture,To purchase a cow for her milk selling business.,IN,India,Dhupguri,INR,334,2014-05-21 10:19:21+00:00,2014-05-07 07:00:00+00:00,2014-06-01 21:23:03+00:00,43,8,,female,bullet,21/5/14
713577,150,150,Farming,Agriculture,"To purchase seeds, fertilizers and pesticides ",IN,India,Dhupguri,INR,334,2014-05-21 10:15:44+00:00,2014-05-07 07:00:00+00:00,2014-06-02 09:10:29+00:00,43,5,,female,bullet,21/5/14
713601,175,175,Farming,Agriculture,To purchase necessary materials such seeds and fertilizers to cultivate jute.,IN,India,Dhupguri,INR,334,2014-05-21 10:36:52+00:00,2014-05-08 07:00:00+00:00,2014-06-02 08:18:40+00:00,43,4,,female,bullet,21/5/14
713594,275,275,Farming,Agriculture,To purchase seeds and fertilizers for cultivating ribbed gourd.,IN,India,Dhupguri,INR,334,2014-05-21 10:28:54+00:00,2014-05-08 07:00:00+00:00,2014-06-02 07:15:13+00:00,43,9,,female,bullet,21/5/14
714458,250,250,Cereals,Food,To purchase paddy from the wholesale market ,IN,India,Dhupguri,INR,334,2014-05-22 09:44:14+00:00,2014-05-08 07:00:00+00:00,2014-06-04 18:55:54+00:00,43,10,,female,bullet,22/5/14
714466,250,250,Farming,Agriculture,"to purchase seeds, fertilizers and necessary agricultural inputs for cultivating cucumbers.",IN,India,Dhupguri,INR,334,2014-05-22 09:51:29+00:00,2014-05-08 07:00:00+00:00,2014-06-02 08:33:08+00:00,43,5,,female,bullet,22/5/14
714350,3250,3250,General Store,Retail,"To buy items like mobile recharge cards, rice, sugar, lentils, etc. and sell them for more profit.",IN,India,Motbung,INR,238,2014-05-22 08:00:03+00:00,2014-05-21 07:00:00+00:00,2014-06-21 12:46:53+00:00,43,126,"#Supporting Family, #Inspiring Story, #Repeat Borrower, #Woman Owned Biz, #Schooling, user_favorite","female, female, female, female, female, female, female, female, female, female, female, female, female",bullet,22/5/14
714532,2400,2400,Furniture Making,Manufacturing,"To buy carpentry equipment such as nails, planks, paint, etc. ",IN,India,Motbung,INR,238,2014-05-22 11:20:17+00:00,2014-05-21 07:00:00+00:00,2014-05-30 15:53:12+00:00,43,75,#Parent,"female, female, female, female, female, female, female, female, female, female",bullet,22/5/14
714221,1475,1475,Farming,Agriculture,to buy ginger to start ginger farming.,IN,India,Motbung,INR,238,2014-05-22 06:14:00+00:00,2014-05-21 07:00:00+00:00,2014-05-28 13:18:25+00:00,43,47,"#Inspiring Story, #Repeat Borrower, #Unique","female, female, female, female, female, female",bullet,22/5/14
714464,250,250,Farming,Agriculture,To purchase cucumber seeds and fertilizers for cultivation,IN,India,Dhupguri,INR,334,2014-05-22 09:48:09+00:00,2014-05-08 07:00:00+00:00,2014-06-02 00:42:46+00:00,43,9,,female,bullet,22/5/14
714447,175,175,Dairy,Agriculture,To purchase a cow to sell milk and milk products.,IN,India,Dhupguri,INR,334,2014-05-22 09:33:13+00:00,2014-05-08 07:00:00+00:00,2014-06-01 20:57:36+00:00,43,7,,female,bullet,22/5/14
714451,175,175,Farming,Agriculture,To purchase agricultural supplies like seeds and fertilizers for cultivating cucumber.,IN,India,Dhupguri,INR,334,2014-05-22 09:38:30+00:00,2014-05-08 07:00:00+00:00,2014-06-01 23:19:42+00:00,43,6,,female,bullet,22/5/14
714442,150,150,Farming,Agriculture,To purchase jute seeds and fertilizers for cultivation.,IN,India,Dhupguri,INR,334,2014-05-22 09:28:15+00:00,2014-05-08 07:00:00+00:00,2014-06-01 20:40:05+00:00,43,6,,female,bullet,22/5/14
714444,150,150,Farming,Agriculture,To purchase agricultural inputs for cucumber cultivation.,IN,India,Dhupguri,INR,334,2014-05-22 09:30:03+00:00,2014-05-08 07:00:00+00:00,2014-06-02 07:21:02+00:00,43,5,,female,bullet,22/5/14
715085,275,275,Services,Services,to purchase the latest sound mixing machine and the latest lighting devices.,IN,India,"Jeypore, Odisha",INR,241,2014-05-23 10:10:45+00:00,2014-04-23 07:00:00+00:00,2014-05-30 06:55:15+00:00,43,11,,male,bullet,23/5/14
715044,175,175,Dairy,Agriculture,To purchase a dairy cow for her milk selling business.,IN,India,Dhupguri,INR,334,2014-05-23 09:10:03+00:00,2014-05-09 07:00:00+00:00,2014-06-02 00:12:31+00:00,43,6,,female,bullet,23/5/14
715107,525,525,Retail,Retail,"To purchase cosmetic items, basic household items, cold drinks and egg stock for his betel shop.",IN,India,"attabira, Odisha",INR,241,2014-05-23 11:17:17+00:00,2014-04-26 07:00:00+00:00,2014-05-31 01:49:03+00:00,43,21,,male,bullet,23/5/14
715069,175,175,Restaurant,Food,To purchase necessary ingredients and grocery items for her restaurant business.,IN,India,Dhupguri,INR,334,2014-05-23 09:38:55+00:00,2014-05-09 07:00:00+00:00,2014-06-03 20:18:38+00:00,43,7,,female,bullet,23/5/14
715070,100,100,Farming,Agriculture,to purchase paddy seeds and fertilizers for her farmland.,IN,India,Dhupguri,INR,334,2014-05-23 09:39:44+00:00,2014-05-09 07:00:00+00:00,2014-06-02 01:06:27+00:00,43,1,,female,bullet,23/5/14
715073,225,225,Farming,Agriculture,"to purchase seeds, fertilizers and pesticides for cultivating jute.",IN,India,Dhupguri,INR,334,2014-05-23 09:42:32+00:00,2014-05-09 07:00:00+00:00,2014-06-02 00:00:43+00:00,43,7,,female,bullet,23/5/14
715051,175,175,Grocery Store,Food,To purchase more grocery items for her grocery store.,IN,India,Dhupguri,INR,334,2014-05-23 09:16:18+00:00,2014-05-09 07:00:00+00:00,2014-06-03 21:18:57+00:00,43,7,user_favorite,female,bullet,23/5/14
715091,350,350,Food Stall,Food,"to purchase a rack, a fridge and raw materials for food making.",IN,India,"Jeypore, Odisha",INR,241,2014-05-23 10:38:31+00:00,2014-04-23 07:00:00+00:00,2014-05-28 22:13:33+00:00,43,14,,female,bullet,23/5/14
715076,175,175,Farming,Agriculture,to purchase seeds and fertilizers to cultivate sesame.,IN,India,Dhupguri,INR,334,2014-05-23 09:51:16+00:00,2014-05-09 07:00:00+00:00,2014-06-02 02:28:52+00:00,43,7,,female,bullet,23/5/14
